SeniorCitizen,tenure,MonthlyCharges,TotalCharges,customer_value,Contract_One year,Contract_Two year,Dependents_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,OnlineBackup_No internet service,OnlineBackup_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,StreamingMovies_No internet service,StreamingMovies_Yes,StreamingTV_No internet service,StreamingTV_Yes,TechSupport_No internet service,TechSupport_Yes,contract_numeric_2,contract_numeric_3,monthly_charges_group_高消费,tenure_group_3-5年,tenure_group_5年以上,monthly_tenure_interaction,avg_monthly_charge,customer_cluster
0,4,90.05,368.1,360.2,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,360.2,92.025,3
0,72,108.2,7840.6,7790.400000000001,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,7790.400000000001,108.89722222222223,2
0,72,92.0,6632.75,6624.0,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,6624.0,92.12152777777777,2
1,14,75.1,1013.35,1051.3999999999999,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1051.3999999999999,72.38214285714285,3
0,7,25.05,152.95,175.35,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,175.35,21.849999999999998,3
0,48,75.15,3772.65,3607.2000000000003,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,3607.2000000000003,78.596875,0
0,55,19.5,1026.35,1072.5,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,1072.5,18.66090909090909,3
0,1,19.3,19.3,19.3,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,19.3,19.3,3
0,45,112.2,5031.85,5049.0,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,5049.0,111.81888888888889,0
0,3,70.3,220.4,210.89999999999998,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,210.89999999999998,73.46666666666667,3
0,71,19.6,1416.5,1391.6000000000001,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,1391.6000000000001,19.950704225352112,1
0,8,20.25,158.35,162.0,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,162.0,19.79375,3
0,3,75.85,256.6,227.54999999999998,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,227.54999999999998,85.53333333333335,3
0,69,80.65,5542.55,5564.85,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False,True,5564.85,80.3268115942029,2
0,1,68.5,68.5,68.5,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,68.5,68.5,3
1,72,115.75,8443.7,8334.0,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,8334.0,117.27361111111112,2
0,11,73.5,791.75,808.5,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,808.5,71.97727272727273,3
0,71,80.6,5708.2,5722.599999999999,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,5722.599999999999,80.39718309859154,2
0,1,69.95,69.95,69.95,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,69.95,69.95,3
0,33,59.55,2016.3,1965.1499999999999,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,1965.1499999999999,61.1,1
0,16,19.05,326.65,304.8,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,304.8,20.415625,3
1,56,95.65,5471.75,5356.400000000001,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,5356.400000000001,97.70982142857143,2
0,1,19.95,19.95,19.95,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,19.95,19.95,3
0,5,70.05,346.4,350.25,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,350.25,69.28,3
0,57,19.4,1061.6,1105.8,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,1105.8,18.62456140350877,3
0,56,36.1,1971.5,2021.6000000000001,True,False,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,2021.6000000000001,35.205357142857146,1
0,8,94.0,773.65,752.0,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,752.0,96.70625,3
0,22,61.15,1422.05,1345.3,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1345.3,64.63863636363637,1
0,1,19.75,19.75,19.75,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,19.75,19.75,3
0,40,64.1,2460.35,2564.0,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,2564.0,61.50875,1
0,46,19.75,856.5,908.5,False,True,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,908.5,18.619565217391305,3
0,63,19.7,1275.85,1241.1,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,1241.1,20.2515873015873,1
0,68,110.2,7467.5,7493.6,False,True,True,False,True,True,False,False,True,False,True,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,7493.6,109.81617647058823,2
0,69,106.35,7261.75,7338.15,False,True,True,False,False,True,False,False,True,False,True,True,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,7338.15,105.2427536231884,2
0,56,90.55,5116.6,5070.8,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,5070.8,91.36785714285715,0
0,10,65.9,660.05,659.0,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,659.0,66.005,3
0,63,104.5,6590.8,6583.5,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,6583.5,104.61587301587302,2
0,24,52.5,1208.15,1260.0,False,True,True,False,True,False,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,1260.0,50.33958333333334,1
0,19,56.1,1033.9,1065.9,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1065.9,54.415789473684214,3
0,22,88.75,1885.15,1952.5,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1952.5,85.68863636363636,1
0,29,84.45,2467.1,2449.05,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2449.05,85.07241379310345,1
0,13,75.3,989.45,978.9,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,978.9,76.11153846153846,3
0,70,26.0,2006.95,1820.0,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,1820.0,28.670714285714286,1
0,49,99.4,5025.0,4870.6,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,4870.6,102.55102040816327,0
1,43,109.55,4830.25,4710.65,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,4710.65,112.3313953488372,0
0,3,19.6,59.75,58.800000000000004,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,58.800000000000004,19.916666666666668,3
0,42,73.15,3088.25,3072.3,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,3072.3,73.5297619047619,0
0,57,54.65,3134.7,3115.0499999999997,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,3115.0499999999997,54.99473684210526,0
1,2,66.4,94.55,132.8,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,132.8,47.275,3
0,72,115.55,8312.4,8319.6,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,8319.6,115.44999999999999,2
1,46,104.45,4863.85,4804.7,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,4804.7,105.7358695652174,0
1,66,100.05,6871.9,6603.3,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,True,6603.3,104.11969696969696,2
0,62,102.0,6529.25,6324.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,6324.0,105.31048387096774,2
0,72,91.15,6637.9,6562.8,False,True,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False,True,True,False,True,6562.8,92.19305555555555,2
0,35,89.7,3165.6,3139.5,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,3139.5,90.44571428571429,0
0,17,90.2,1454.15,1533.4,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1533.4,85.53823529411765,1
0,72,92.4,6786.1,6652.8,False,True,False,False,True,False,False,False,True,False,True,True,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,6652.8,94.2513888888889,2
0,28,19.9,543.0,557.1999999999999,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,557.1999999999999,19.392857142857142,3
0,56,25.15,1327.15,1408.3999999999999,False,True,False,True,False,False,True,True,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,1408.3999999999999,23.699107142857144,1
0,31,79.85,2404.15,2475.35,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,2475.35,77.55322580645162,1
